#code,long,cosphip,sinphip,gclat,gdlat,height,name
D87,138.55,0.82079,-0.56931,-34.7457,-34.9261,-17.6334,Brooklyn Park
D88,139.314,0.81635,0.57562,35.1882,35.3697,-3.94726,Hiratsuka
D89,140.338,0.7871,0.6149,37.9977,38.1846,562.562,Yamagata
D90,140.342,0.82728,-0.55991,-34.0905,-34.2693,13.4862,"RAS Observatory, Moorook"
D91,140.825,0.79261,0.60775,37.4799,37.6659,254.723,Adati
D92,140.946,0.78292,0.620047,38.3781,38.5655,41.6075,Osaki
D93,140.755,0.786291,0.615826,38.0682,38.2551,162.74,Sendai Astronomical Observatory
D94,139.996,0.80351,0.59335,36.4439,36.628,207.925,"Takanezawa, Tochigi"
D95,141.068,0.78035,0.62325,38.6137,38.8015,14.5832,Kurihara
D96,140.342,0.827287,-0.559905,-34.09,-34.2689,32.4255,"Tzec Maun Observatory, Moorook"
D97,140.57,0.82752,-0.55956,-34.0661,-34.2449,22.0776,Berri
E00,144.209,0.79902,-0.59937,-36.8747,-37.0596,313.682,Castlemaine
E01,144.541,0.798618,-0.599924,-36.914,-37.0989,398.517,Barfold
E03,145.382,0.78756,-0.61419,-37.9494,-38.1362,71.4891,"RAS Observatory, Officer"
E04,145.74,0.96545,0.25977,15.0597,15.1565,92.2689,"Pacific Sky Observatory, Saipan"
E05,145.697,0.957625,-0.287092,-16.6885,-16.7947,73.1321,"Earl Hill Observatory, Trinity Beach"
E07,148.999,0.820544,-0.56983,-34.7782,-34.9587,595.804,Murrumbateman
E08,149.334,0.855971,-0.515472,-31.0567,-31.227,600.559,"Wobblesock Observatory, Coonabarabran"
E09,149.081,0.85551,-0.5163,-31.111,-31.2815,826.981,"Oakley Southern Sky Observatory, Coonabarabran"
E10,149.07,0.855623,-0.5162,-31.1027,-31.2732,1111.82,Siding Spring-Faulkes Telescope South
E11,149.663,0.84469,-0.53362,-32.282,-32.456,543.425,"Frog Rock Observatory, Mudgee"
E12,149.064,0.85563,-0.51621,-31.103,-31.2735,1183.09,Siding Spring Survey
E13,149.097,0.81622,-0.57597,-35.2089,-35.3904,612.538,Wanniassa
E14,149.11,0.81852,-0.57274,-34.9815,-35.1625,690.784,"Hunters Hill Observatory, Ngunnawal"
E15,149.606,0.82016,-0.57041,-34.8181,-34.9987,709.726,"Magellan Observatory, near Goulburn"
E16,149.367,0.831679,-0.553653,-33.6519,-33.8296,915.752,"Grove Creek Observatory, Trunkey"
E17,150.342,0.8329,-0.5519,-33.5294,-33.7068,1174.9,Leura
E18,151.027,0.829819,-0.556191,-33.8322,-34.0104,104.663,"BDI Observatory, Regents Park"
E19,151.096,0.83042,-0.55528,-33.7696,-33.9477,35.946,Kingsgrove
E20,151.103,0.832146,-0.552728,-33.5929,-33.7705,108.886,Marsfield
E21,151.567,0.8838,-0.4665,-27.8266,-27.9858,609.763,"Norma Rose Observatory, Leyburn"
E22,151.855,0.885337,-0.463616,-27.6393,-27.7977,669.134,"Univ. of Southern Queensland Obs., Mt. Kent"
E23,151.071,0.833596,-0.550574,-33.444,-33.6212,181.511,Arcadia
E24,150.777,0.83176,-0.55329,-33.632,-33.8097,56.3325,"Tangra Observatory, St. Clair"
E25,153.117,0.88713,-0.45997,-27.4064,-27.564,-6.59885,Rochedale (APTA)
E26,153.397,0.88414,-0.46566,-27.7749,-27.9339,13.2648,"RAS Observatory, Biggera Waters"
E27,153.267,0.8871,-0.46,-27.4087,-27.5663,-87.6769,Thornlands
E28,150.641,0.83319,-0.55121,-33.4873,-33.6646,273.074,"Kuriwa Observatory, Hawkesbury Heights"
E81,173.262,0.75267,-0.65622,-41.0837,-41.2745,124.226,Nelson
E83,173.957,0.749648,-0.659621,-41.3448,-41.5357,13.8254,"Wither Observatory, Witherlea"
E85,174.894,0.800696,-0.597064,-36.7112,-36.8958,6.48778,Farm Cove
E87,175.654,0.76249,-0.64485,-40.2217,-40.4116,79.6706,Turitea
E89,176.204,0.78759,-0.61421,-37.9492,-38.136,300.764,"Geyserland Observatory, Pukehangi"
E94,177.883,0.782217,-0.62092,-38.4424,-38.6299,10.9502,"Possum Observatory, Gisborne"
F51,203.744,0.936241,0.351543,20.5803,20.7072,3067.69,"Pan-STARRS 1, Haleakala"
F52,203.744,0.936239,0.351545,20.5805,20.7074,3060.27,"Pan-STARRS 2, Haleakala"
F59,201.941,0.932037,0.36116,21.1811,21.3111,27.3872,"Ironwood Remote Observatory, Hawaii"
F60,201.953,0.929942,0.366558,21.513,21.6446,199.037,"Ironwood Observatory, Hawaii"
F65,203.742,0.93624,0.35154,20.5802,20.7071,3054.96,Haleakala-Faulkes Telescope North
F84,210.384,0.9533,-0.301,-17.5233,-17.6341,-23.9262,"Hibiscus Observatory, Punaauia"
F85,210.384,0.9533,-0.301,-17.5233,-17.6341,-23.9262,"Tiki Observatory, Punaauia"
F86,210.384,0.953304,-0.301004,-17.5234,-17.6342,8.11625,"Moana Observatory, Punaauia"
G25,288.105,0.70317,0.70867,45.2232,45.4156,146.07,Sherbrooke
G26,109.824,0.82499,0.56338,34.3289,34.5083,460.693,"Fushan Observatory, Mt Shaohua"
G27,0.72935,0.743842,0.666483,41.8604,42.0517,1573.45,"Fabra Observatory, Montsec"
G28,1.0085,0.6099,0.78983,52.325,52.511,43.7532,"Wyncroft Observatory, Attleborough"
G29,358.912,0.77285,0.63263,39.3026,39.4914,685.084,Requena
G30,284.907,0.704518,0.70732,45.1137,45.3061,60.4118,Casselman
G31,13.7253,0.69946,0.71233,45.5223,45.7147,248.429,CCAT Trieste
G32,291.82,0.921639,-0.387713,-22.8154,-22.9532,2399.4,"Elena Remote Observatory, San Pedro de Atacama"
G33,7.60879,0.623411,0.779293,51.3412,51.5288,100.996,Wickede
G34,13.7015,0.63254,0.77203,50.6715,50.8601,490.48,Oberfrauendorf
G35,249.158,0.849476,0.526134,31.7725,31.945,930.483,"Elephant Head Obsevatory, Sahuarita"
G36,357.453,0.797538,0.601812,37.0377,37.2229,2182.86,Calar Alto-CASADO
G37,248.577,0.822887,0.566916,34.5643,34.7443,2238.44,Lowell Observatory-Discovery Channel Telescope
G38,356.768,0.759967,0.647951,40.451,40.6411,700.092,"Observatorio La Senda, Cabanillas del Campo"
G39,291.82,0.92164,-0.387711,-22.8153,-22.9531,2400.3,"ROAD, San Pedro de Atacama"
G40,343.492,0.88147,0.471441,28.1394,28.2997,2370.04,Slooh.com Canary Islands Observatory
G41,264.738,0.86704,0.496575,29.8008,29.9671,22.1859,"Insperity Observatory, Humble"
G42,259.023,0.90391,0.42687,25.2789,25.4278,1591.26,"Observatorio Astronomico UAdeC, Saltillo"
G43,293.688,0.83817,-0.54382,-32.9762,-33.1522,835.541,"Observatorio Buenaventura Suarez, San Luis"
G44,313.306,0.92118,-0.38816,-22.8492,-22.9872,816.588,"Observatorio Longa Vista, Sao Paulo"
G45,253.636,0.832748,0.55248,33.562,33.7394,2422.34,"Space Surveillance Telescope, Atom Site"
G46,244.662,0.818022,0.573711,35.0435,35.2246,1664.44,Pinto Valley Observatory
G47,253.807,0.819827,0.571261,34.869,35.0497,2085.56,"HillTopTop Observatory, Edgewood"
G48,251.101,0.849514,0.526196,31.7744,31.9469,1345.38,"Doc Greiner Research Obs., Rancho Hildalgo"
G49,266.594,0.70889,0.70302,44.7618,44.9542,296.278,Minnetonka
G50,253.33,0.84629,0.53134,32.1225,32.296,1375.16,"Organ Mesa Observatory, Las Cruces"
G51,239.958,0.823164,0.56599,34.5116,34.6915,326.876,"Byrne Observatory, Sedgwick Reserve"
G52,237.496,0.785917,0.616275,38.1017,38.2887,63.8036,"Stone Edge Observatory, El Verano"
G53,240.587,0.799043,0.599625,36.8856,37.0705,1411.02,"Alder Springs Observatory, Auberry"
G54,243.063,0.83295,0.55166,33.5164,33.6938,590.874,Hemet
G55,241.095,0.816361,0.575651,35.1893,35.3707,167.716,Bakersfield
G56,237.929,0.78983,0.61128,37.7377,37.9241,41.3081,Walnut Creek
G57,236.856,0.70171,0.71009,45.3401,45.5325,73.1398,"Dilbert Observatory, Forest Grove"
G58,237.818,0.791,0.60988,37.6331,37.8193,450.333,"Chabot Space and Science Center, Oakland"
G59,237.453,0.67475,0.73559,47.4701,47.6618,85.6371,"Maiden Lane Obs., Bainbridge Island"
G60,240.339,0.825544,0.562496,34.2691,34.4484,181.689,"Carroll Observatory, Montecito"
G61,238.152,0.7927,0.6076,37.47,37.6559,124.607,Pleasanton
G62,238.547,0.72214,0.68971,43.6842,43.8764,1248.11,"Sunriver Nature Center Observatory, Sunriver"
G63,238.686,0.70152,0.71031,45.3567,45.5491,225.887,"Mill Creek Observatory, The Dalles"
G64,239.291,0.77535,0.62979,39.0858,39.2742,1516.38,Blue Canyon Observatory
G65,238.361,0.79616,0.60338,37.1571,37.3425,1247.82,"Vulcan North, Lick Observatory, Mount Hamilton"
G66,238.917,0.78135,0.62206,38.5245,38.7122,236.864,"Lake Forest Observatory, Forest Hills"
G67,239.365,0.78134,0.62225,38.5334,38.7211,945.071,"Rancho Del Sol, Camino"
G68,240.225,0.78044,0.62355,38.6239,38.8117,1661.05,"Sierra Stars Observatory, Markleeville"
G69,241.016,0.82829,0.5585,33.991,34.1696,282.798,"Via Capote Sky Observatory, Thousand Oaks"
G70,241.455,0.82543,0.56273,34.2839,34.4632,426.547,"Francisquito Observatory, Los Angeles"
G71,241.605,0.83216,0.55276,33.594,33.7716,296.567,Rancho Palos Verdes
G72,241.824,0.829301,0.55697,33.8859,34.0642,147.9,University Hills
G73,241.94,0.82804,0.55925,34.0347,34.2134,1652.05,Mount Wilson-TIE
G74,242.885,0.837429,0.544849,33.0489,33.225,472.932,"Boulder Knolls Observatory, Escondido"
G75,243.278,0.8351,0.5487,33.3068,33.4836,1569.69,"Starry Knight Observatory, Coto de Caza"
G76,242.418,0.83388,0.55015,33.4147,33.5919,193.333,"Altimira Observatory, Coto de Caza"
G77,243.718,0.8274,0.5603,34.1051,34.284,2046.86,Baldwin Lake
G78,244.313,0.84158,0.53832,32.6052,32.7801,-5.26658,"Desert Wanderer Observatory, El Centro"
G79,243.617,0.82718,0.5603,34.1122,34.2911,887.512,Goat Mountain Astronomical Research Station
G80,240.587,0.79904,0.59962,36.8855,37.0704,1376.53,"Sierra Remote Observatories, Auberry"
G81,242.913,0.834904,0.548639,33.31,33.4869,312.4,Temecula
G82,248.4,0.849488,0.526449,31.7875,31.9601,2058.68,"SARA Observatory, Kitt Peak"
G83,250.11,0.84274,0.53744,32.5269,32.7015,3182.32,Mt. Graham-LBT
G84,249.211,0.845112,0.53361,32.2686,32.4425,2780.53,Mount Lemmon SkyCenter
G85,247.565,0.799502,0.599067,36.8442,37.029,1603.22,"Vermillion Cliffs Observatory, Kanab"
G86,249.07,0.84645,0.5309,32.0963,32.2697,739.026,Tucson-Winterhaven
G87,248.189,0.74666,0.66331,41.6169,41.808,1421.82,"Calvin M. Hooper Memorial Observatory, Hyde Park"
G88,247.888,0.83064,0.55514,33.7559,33.9339,701.494,"LAMP Observatory, New River"
G89,248.307,0.81933,0.57197,34.9187,35.0995,2089.86,"Kachina Observatory, Flagstaff"
G90,248.966,0.84301,0.53639,32.4678,32.6423,1016.69,"Three Buttes Observatory, Tucson"
G91,249.122,0.85208,0.52234,31.509,31.6807,2287.86,"Whipple Observatory, Mt. Hopkins--2MASS"
G92,249.281,0.8492,0.5266,31.8036,31.9762,1010.27,"Jarnac Observatory, Vail"
G93,249.373,0.85215,0.52201,31.4908,31.6624,1562.72,"Sonoita Research Observatory, Sonoita"
G94,249.927,0.84971,0.52594,31.756,31.9285,1542.51,"Sonoran Skies Observatory, St. David"
G95,249.762,0.85404,0.51888,31.2812,31.4522,1386.77,"Hereford Arizona Observatory, Hereford"
G96,249.211,0.845111,0.533614,32.2688,32.4428,2788.84,Mt. Lemmon Survey
G97,250.869,0.84965,0.526,31.7608,31.9332,1420.13,"Astronomical League Alpha Observatory, Portal"
G98,251.344,0.815037,0.578012,35.3437,35.5254,2021.92,"Calvin-Rehoboth Observatory, Rehoboth"
G99,251.81,0.84192,0.53835,32.5961,32.771,1921.64,"NF Observatory, Silver City"
H00,251.699,0.84247,0.53746,32.5361,32.7108,1802.18,Tyrone
H01,252.811,0.83047,0.5561,33.8071,33.9851,3222.51,"Magdalena Ridge Observatory, Socorro"
H02,253.371,0.81146,0.58309,35.6999,35.8824,2397.1,"Sulphur Flats Observatory, La Cueva"
H03,253.355,0.81753,0.5744,35.092,35.2732,1637.97,"Sandia View Observatory, Rio Rancho"
H04,254.026,0.81388,0.57964,35.4582,35.6402,2062.36,Santa Fe
H05,256.071,0.77126,0.63477,39.4554,39.6443,1561.93,"Edmund Kline Observatory, Deer Trail"
H06,254.471,0.840712,0.54031,32.7281,32.9033,2226.75,"iTelescope Observatory, Mayhill"
H07,254.471,0.840711,0.54031,32.7281,32.9034,2221.39,"7300 Observatory, Cloudcroft"
H08,254.471,0.840705,0.540319,32.7288,32.904,2220.45,"BlackBird Observatory, Cloudcroft"
H09,255.589,0.7707,0.63549,39.5077,39.6967,1744.22,"Antelope Hills Observatory, Bennett"
H10,254.471,0.840711,0.540309,32.7281,32.9033,2217.93,"Tzec Maun Observatory, Mayhill"
H11,250.984,0.85029,0.52492,31.6888,31.861,1245.95,"LightBuckets Observatory, Rodeo"
H12,254.471,0.840712,0.540307,32.728,32.9032,2216.36,"TechDome, Mayhill"
H13,248.252,0.840489,0.540134,32.7265,32.9018,422.788,"Lenomiya Observatory, Casa Grande"
H14,249.212,0.846402,0.530995,32.1023,32.2758,803.704,"Morning Star Observatory, Tucson"
H15,254.472,0.840711,0.540308,32.728,32.9033,2214.47,"ISON-NM Observatory, Mayhill"
H16,253.289,0.77152,0.63472,39.4437,39.6326,2635.53,"HUT Observatory, Eagle"
H17,254.383,0.783783,0.619652,38.3296,38.5169,2777.12,Angel Peaks Observatory
H18,249.288,0.849231,0.526572,31.8013,31.9739,1083.42,Vail
H19,263.863,0.828144,0.558685,34.0045,34.1832,175.23,"Lone Star Observatory, Caney"
H20,271.817,0.77295,0.632393,39.2885,39.4772,216.16,"Eastern Illinois University Obs., Charleston"
H21,272.032,0.772885,0.632471,39.2943,39.4831,212.482,"Astronomical Research Observatory, Westfield"
H22,272.737,0.77438,0.63062,39.1578,39.3464,83.2576,Terre Haute
H23,273.499,0.862319,0.504671,30.3382,30.5063,10.7615,"Pear Tree Observatory, Valparaiso"
H24,274.599,0.733648,0.67731,42.7135,42.9053,254.598,"J. C. Veen Observatory, Lowell"
H25,266.871,0.714467,0.697388,44.3069,44.4993,289.31,"Harvest Moon Observatory, Northfield"
H26,270.789,0.735075,0.675789,42.5938,42.7856,330.805,"Doc Greiner Research Observatory, Janesvillle"
H27,266.231,0.780074,0.623645,38.6413,38.8291,222.124,"Moonglow Observatory, Warrensburg"
H28,263.232,0.836912,0.545569,33.0997,33.276,233.234,"Preston Hills Observatory, Celina"
H29,262.549,0.81372,0.5794,35.4523,35.6344,341.078,"Ivywood Observatory, Edmond"
H30,262.556,0.81808,0.57328,35.0213,35.2024,381.55,"University of Oklahoma Observatory, Norman"
H31,263.33,0.87011,0.49123,29.4474,29.6124,78.4252,"Star Ridge Observatory, Weimar"
H32,263.633,0.86174,0.50567,30.4045,30.5727,67.8052,"Texas A&M Physics Observatory, College Station"
H33,264.122,0.8099,0.58466,35.8252,36.008,220.009,"Bixhoma Observatory, Bixby"
H34,264.826,0.846,0.53143,32.1357,32.3093,118.516,Chapel Hill
H35,264.952,0.77423,0.63085,39.1735,39.3621,273.708,Leavenworth
H36,264.294,0.78043,0.62323,38.6099,38.7977,332.313,"Sandlot Observatory, Scranton"
H37,265.2,0.72947,0.68182,43.0662,43.2582,439.513,"Grems Timmons Observatories, Graettinger"
H38,265.986,0.75079,0.6584,41.2489,41.4398,311.083,"Timberline Observatory, Urbandale"
H39,266.683,0.70944,0.70247,44.7172,44.9096,302.175,"S.O.S. Observatory, Minneapolis"
H40,266.731,0.82519,0.56302,34.3054,34.4848,211.586,Nubbin Ridge Observatory
H41,267.074,0.8187,0.57238,34.9587,35.1396,307.526,Petit Jean Mountain
H42,267.508,0.73568,0.67512,42.542,42.7338,266.991,"Wartburg College Observatory, Waverly"
H43,267.5,0.81918,0.57163,34.9076,35.0884,60.3116,Conway
H44,267.798,0.8188,0.5722,34.9469,35.1278,168.442,Cascade Mountain
H45,267.083,0.8189,0.5721,34.9389,35.1198,323.153,"Arkansas Sky Obs., Petit Jean Mountain South"
H46,265.73,0.77818,0.62602,38.8155,39.0036,338.758,"Ricky Observatory, Blue Springs"
H47,269.144,0.84639,0.53079,32.0927,32.2662,40.8724,Vicksburg
H48,265.014,0.79424,0.60565,37.3274,37.5132,322.413,"PSU Greenbush Observatory, Pittsburg"
H49,266.864,0.81712,0.57457,35.1135,35.2948,129.629,"ATU Astronomical Observatory, Russellville"
H50,267.541,0.819253,0.571536,34.9008,35.0816,96.7022,"University of Central Arkansas Obs., Conway"
H51,270.4,0.73117,0.68011,42.9279,43.1199,880.44,"Greiner Research Observatory, Verona"
H52,270.674,0.739151,0.671335,42.2473,42.4389,230.25,"Hawkeye Observatory, Durand"
H53,271.228,0.789618,0.611581,37.7588,37.9452,155.072,Thompsonville
H54,271.651,0.71305,0.69883,44.423,44.6153,302.437,"Cedar Drive Observatory, Pulaski"
H55,271.856,0.77283,0.63254,39.2994,39.4881,221.589,"Astronomical Research Observatory, Charleston"
H56,272.168,0.742693,0.667433,41.945,42.1364,197.179,Northbrook Meadow Observatory
H57,275.972,0.75885,0.64915,40.545,40.7352,283.544,"Ohio State University Observatory, Lima"
H58,273.335,0.82349,0.56548,34.4769,34.6567,186.303,"NASA/MSFC ALaMO, Redstone Arsenal"
H59,273.365,0.76362,0.64356,40.1234,40.3131,242.89,"Prairie Grass Observatory, Camp Cullom"
H60,273.865,0.767435,0.639034,39.7837,39.9731,232.805,"Heartland Observatory, Carmel"
H61,281.417,0.721533,0.69008,43.7236,43.9158,94.546,Newcastle
H62,274.412,0.73335,0.67763,42.7385,42.9304,252.488,Calvin College Observatory
H63,274.928,0.75227,0.65672,41.1205,41.3112,311.84,"DeKalb Observatory, Auburn"
H64,275.436,0.77796,0.62623,38.8328,39.0209,91.6034,"Thomas More College Observatory, Crestview Hills"
H65,275.436,0.77995,0.62381,38.6531,38.8409,265.992,"Waltonfields Observatory, Walton"
H66,276.146,0.76956,0.63651,39.5945,39.7836,312.242,Yellow Springs
H67,276.162,0.740813,0.669522,42.1062,42.2977,269.553,"Stonegate Observatory, Ann Arbor"
H68,276.348,0.854246,0.518152,31.2394,31.4103,86.5159,"Red Barn Observatory, Ty Ty"
H69,276.945,0.76432,0.642741,40.0615,40.2512,271.48,"Perkins Observatory, Delaware"
H70,277.446,0.81412,0.57897,35.4189,35.6009,817.833,Asheville
H71,276.483,0.852885,0.520378,31.389,31.5603,99.0769,Chula
H72,278.226,0.89584,0.44289,26.3071,26.4603,8.98861,"Evelyn L. Egan Observatory, Fort Myers"
H73,278.635,0.7485,0.66097,41.4464,41.6374,248.22,"Lakeland Astronomical Observatory, Kirtland"
H74,278.875,0.87602,0.48066,28.753,28.9156,6.78462,"Bar J Observatory, New Smyrna Beach"
H75,278.919,0.749551,0.659816,41.3569,41.5478,375.565,"Indian Hill North Observatory, Huntsburg"
H76,279.413,0.90197,0.43036,25.5074,25.6573,24.9575,"Oakridge Observatory, Miami"
H77,279.765,0.89877,0.43695,25.9274,26.079,-1.41549,Buehler Observatory
H78,282.709,1.00018,0.02103,1.20453,1.21264,2586.68,"University of Narino Observatory, Pasto"
H79,280.493,0.723258,0.688308,43.5817,43.7739,200.569,"York University Observatory, Toronto"
H80,285.336,0.763194,0.644015,40.1591,40.3489,49.8195,"Halstead Observatory, Princeton"
H81,283.615,0.738959,0.671615,42.2666,42.4582,531.977,"Hartung-Boothroyd Observatory, Ithaca"
H82,281.784,0.77836,0.62576,38.7974,38.9855,187.551,"CBA-NOVAC Observatory, Front Royal"
H83,282.664,0.77926,0.62463,38.7146,38.9025,121.929,"Timberlake Observatory, Oakton"
H84,282.496,0.73259,0.67843,42.8019,42.9938,182.582,"Northview Observatory, Mendon"
H85,283.003,0.77784,0.62638,38.8438,39.032,99.4436,Silver Spring
H86,283.158,0.77693,0.62749,38.9262,39.1144,55.9232,"CBA-East Observatory, Laurel"
H87,282.436,0.79309,0.60708,37.4327,37.6186,69.0839,"Fenwick Observatory, Richmond"
H88,283.758,0.77295,0.63235,39.2866,39.4753,41.7969,"Hope Observatory, Belcamp"
H89,284.297,0.70235,0.70945,45.2881,45.4805,22.1065,"Galaxy Blues Observatory, Gatineau"
H90,284.473,0.70267,0.70914,45.2626,45.455,44.009,Ottawa
H91,285.048,0.712263,0.69959,44.4857,44.6781,137.651,"Reynolds Observatory, Potsdam"
H92,285.621,0.76785,0.63849,39.7445,39.9338,33.7247,Arcturus Observatory
H93,285.576,0.75934,0.64853,40.4997,40.6898,73.1458,Berkeley Heights
H94,285.544,0.75781,0.65032,40.6348,40.8251,134.831,Cedar Knolls
H95,285.821,0.758745,0.649211,40.5516,40.7418,30.0185,"NJIT Observatory, Newark"
H96,286.614,0.69143,0.72005,46.1616,46.3538,132.711,"Observatoire des Pleiades, Mandeville"
H97,287.201,0.746487,0.663233,41.6202,41.8114,271.967,"Talcott Mountain Science Center, Avon"
H98,287.266,0.74987,0.65938,41.326,41.5169,54.8126,"Dark Rosanne Obs., Middlefield"
H99,288.804,0.7404,0.66992,42.1391,42.3306,30.5814,"Sunhill Observatory, Newton"
I00,288.229,0.74794,0.66157,41.4935,41.6846,123.605,"Carbuncle Hill Observatory, Coventry"
I01,288.863,0.740677,0.66963,42.1161,42.3076,91.6249,"Clay Center Observatory, Brookline"
I02,289.195,0.86558,-0.49976,-30.0009,-30.1677,2141.04,"Cerro Tololo Observatory, La Serena--2MASS"
I03,289.266,0.87344,-0.486052,-29.0951,-29.2588,2345.37,"European Southern Obs., La Silla--ASTROVIRTEL"
I04,289.315,0.86693,-0.49697,-29.8236,-29.9899,673.318,Mamalluca Observatory
I05,289.298,0.87559,-0.48217,-28.8407,-29.0036,2270.36,Las Campanas Observatory-TIE
I06,289.806,0.74801,0.66147,41.4865,41.6776,32.9186,"Werner Schmidt Obs., Dennis-Yarmouth Regional HS"
I07,288.097,0.74279,0.66735,41.9377,42.1291,300.849,"Conlin Hill Observatory, Oxford"
I08,290.693,0.85116,-0.52394,-31.6148,-31.7868,2664.78,"Alianza S4, Cerro Burek"
I09,289.804,0.910166,-0.413875,-24.4525,-24.5977,2705.66,Cerro Armazones
I10,291.82,0.92165,-0.3877,-22.8145,-22.9523,2431.67,"CAO, San Pedro de Atacama (until 2012)"
I11,289.263,0.86502,-0.500901,-30.0735,-30.2406,2715.36,"Gemini South Observatory, Cerro Pachon"
I12,288.871,0.736679,0.673998,42.4558,42.6476,98.1559,"Phillips Academy Observatory, Andover"
I13,282.93,0.779116,0.624793,38.727,38.915,60.2147,"Burleith Observatory, Washington D.C."
I14,288.589,0.740298,0.67004,42.1481,42.3396,65.1226,"Tigh Speuran Observatory, Framingham"
I15,288.701,0.747034,0.662558,41.5704,41.7615,4.53995,"Wishing Star Observatory, Barrington"
I16,291.82,0.921638,-0.387715,-22.8155,-22.9534,2398.5,"IAA-AI Atacama, San Pedro de Atacama"
I17,284.322,0.748993,0.660451,41.4054,41.5964,400.503,"Thomas G. Cupillari Observatory, Fleetville"
I18,281.307,0.79038,0.6107,37.6921,37.8784,536.848,"Fan Mountain Observatory, Covesville"
I19,295.407,0.854834,-0.517422,-31.1861,-31.3568,863.488,"Observatorio El Gato Gris, Tanti"
I20,295.682,0.838551,-0.543122,-32.9308,-33.1066,437.449,"Observatorio Astronomico Salvador, Rio Cuarto"
I21,295.828,0.85465,-0.5176,-31.2003,-31.3711,452.292,"El Condor Observatory, Cordoba"
I22,296.174,0.71212,0.69973,44.4972,44.6896,117.078,"Abbey Ridge Observatory, Stillwater Lake"
I23,292.266,0.714173,0.697623,44.3284,44.5208,2.82673,"Frosty Cold Observatory, Mash Harbor"
I24,282.231,0.78534,0.61702,38.1557,38.3428,122.348,"Lake of the Woods Observatory, Locust Grove"
I25,295.444,0.850887,-0.523945,-31.6232,-31.7953,1201.57,"ECCCO Observatory, Bosque Alegre"
I26,295.821,0.85417,-0.51839,-31.2533,-31.4242,464.124,"Observatorio Kappa Crucis, Cordoba"
I27,284.001,0.70401,0.70783,45.155,45.3474,95.6173,"Barred Owl Observatory, Carp"
I28,289.089,0.74643,0.66324,41.6227,41.8138,30.7653,"Starhoo Observatory, Lakeville"
I29,288.633,0.738432,0.672081,42.3068,42.4984,60.0912,"Middlesex School Observatory, Concord"
I30,299.342,0.83966,-0.54131,-32.809,-32.9845,64.4045,Observatorio Geminis Austral
I31,299.365,0.83995,-0.54086,-32.7783,-32.9537,54.3003,Observatorio Astronomico del Colegio Cristo Rey
I32,299.346,0.83969,-0.54125,-32.8051,-32.9806,16.5817,"Observatorio Beta Orionis, Rosario"
I33,289.261,0.86504,-0.50086,-30.0709,-30.238,2693.87,"SOAR, Cerro Pachon"
I34,284.13,0.76548,0.64134,39.9572,40.1467,155.075,Morgantown
I35,301.557,0.82198,-0.56762,-34.6271,-34.8073,47.7832,Sidoli
I36,301.283,0.819978,-0.570483,-34.8275,-35.0081,25.9582,"Observatorio Los Campitos, Canuelas"
I37,301.353,0.825603,-0.56236,-34.2608,-34.44,1.40411,"Astrodomi Observatory, Santa Rita"
I38,302.021,0.8544,-0.517885,-31.2217,-31.3925,37.5938,"Observatorio Los Algarrobos, Salto"
I39,301.427,0.823342,-0.565652,-34.4898,-34.6697,33.8253,"Observatorio Cruz del Sur, San Justo"
I40,289.261,0.873472,-0.485986,-29.0909,-29.2546,2317.7,La Silla--TRAPPIST
I41,243.14,0.836325,0.546877,33.1809,33.3573,1686.9,Palomar Mountain--PTF
I42,288.908,0.74895,0.66041,41.4052,41.5962,21.7935,Westport Observatory
I43,261.902,0.846901,0.530084,32.0429,32.2162,395.297,"Tarleton State University Obs., Stephenville"
I44,273.518,0.86201,0.50521,30.3739,30.542,59.1189,"Northwest Florida State College, Niceville"
I45,301.428,0.82326,-0.56577,-34.4981,-34.6779,31.87,"Observatorio W Crucis, San Justo"
I46,281.611,0.76192,0.64558,40.2748,40.4647,332.673,"The Cottage Observatory, Altoona"
I47,290.55,0.81526,-0.57753,-35.3137,-35.4954,1394.02,"Pierre Auger Observatory, Malargue"
I48,295.676,0.8034,-0.59348,-36.4537,-36.6378,139.659,"Observatorio El Catalejo, Santa Rosa"
I49,253.986,0.813183,0.580617,35.527,35.7092,2085.11,"Sunflower Observatory, Santa Fe"
I50,254.471,0.840712,0.540309,32.7281,32.9033,2223.28,"P2 Observatory, Mayhill"
I51,283.055,0.78133,0.62203,38.5239,38.7116,17.6595,Clinton
I52,249.211,0.845113,0.533611,32.2686,32.4425,2789.34,"Steward Observatory, Mt. Lemmon Station"
I53,356.378,0.79822,0.60052,36.955,37.1401,668.421,Armilla
I54,353.031,0.779853,0.623912,38.6611,38.849,192.183,"Observatorio Las Vaguadas, Badajoz"
I55,359.642,0.772769,0.632566,39.3027,39.4915,26.7907,Valencia
I56,357.711,0.801182,0.596429,36.6653,36.8498,55.9764,"Observatorio Astronomico John Beckman, Almeria"
I57,359.326,0.78579,0.61646,38.1145,38.3016,159.307,Elche
I58,359.537,0.77206,0.63345,39.3678,39.5566,126.844,Betera
I59,356.156,0.72754,0.68377,43.2236,43.4157,21.837,"Observatorio Fuente de los matos, Muriedas"
I60,357.178,0.67397,0.7363,47.5307,47.7223,85.9021,Guernanderf
I61,352.149,0.74047,0.66989,42.1351,42.3266,231.807,Ourense
I62,356.426,0.767072,0.639561,39.8203,40.0097,619.188,Observatorio Helios Ontigola
